timestamp,joystick_throttle,joystick_direction,distance_L,distance_C,distance_R
1744232189.0931900,-1.0,-0.22,309.36,694.82,146.42
1744232189.6311800,-1.0,0.0,309.49,571.54,153.78
1744232190.0770700,-1.0,0.0,312.23,475.9,1646.75
1744232190.6226100,-1.0,0.47,307.32,360.39,1666.22
1744232191.0604900,-1.0,0.61,337.05,315.21,423.53
1744232191.6070300,-1.0,0.0,225.5,1146.85,1126.0
1744232192.1489900,-1.0,-0.16,218.92,1189.74,182.77
1744232192.5915400,-1.0,-0.57,264.18,1348.63,163.51
1744232193.1331000,-1.0,0.0,243.33,1234.56,179.09
1744232193.5807900,-1.0,0.38,1345.57,1161.45,234.54
1744232194.1221800,-1.0,0.01,186.37,1028.15,210.5
1744232194.5615600,-1.0,-0.43,183.88,946.33,208.61
1744232195.1040200,-1.0,0.0,178.23,862.55,788.25
1744232195.6541000,-1.0,0.44,1544.49,779.46,827.47
1744232196.0923400,-1.0,0.01,94.17,655.9,286.34
1744232196.629700,-1.0,0.02,121.64,544.52,263.12
1744232197.0669600,-1.0,0.01,257.35,483.76,231.88
1744232197.6114000,-1.0,0.01,451.13,859.65,775.29
1744232198.060530,-1.0,0.35,432.07,1323.57,1266.94
1744232198.6055000,-1.0,0.01,268.31,1414.06,156.93
1744232199.148570,-1.0,0.01,202.07,1288.53,189.97
1744232199.5892200,-1.0,-0.07,205.38,1175.63,189.89
1744232200.1294600,-1.0,-0.15,219.29,1073.04,176.64
1744232200.5690600,-1.0,0.0,226.69,995.31,171.65
1744232201.1096400,-1.0,0.0,253.18,887.78,158.89
1744232201.6483300,-1.0,-0.08,263.57,782.08,148.22
1744232202.0864100,-1.0,0.0,281.07,694.74,141.6
1744232202.6255200,-1.0,-0.2,288.35,593.66,351.32
1744232203.0675700,-1.0,0.01,351.64,493.2,962.32
1744232203.6086400,-1.0,0.55,279.97,377.89,935.9
1744232204.1605100,-1.0,0.01,442.78,1347.74,1628.48
1744232204.6085800,-1.0,0.01,271.34,1570.78,935.86
1744232205.1504200,-1.0,0.02,183.3,1295.64,235.27
1744232205.5904900,-1.0,0.01,201.17,917.63,219.12
1744232206.1322700,-1.0,-0.04,240.88,1239.58,196.23
1744232206.5742800,-1.0,-0.34,1126.45,494.14,168.46
1744232207.1153500,-1.0,0.0,321.34,1045.94,144.54
1744232207.5555000,-1.0,0.0,340.89,946.13,141.76
1744232208.0951100,-1.0,0.0,340.73,836.13,145.85
1744232208.6339500,-1.0,0.0,367.3,723.24,125.12
1744232209.0720300,-1.0,0.0,383.62,622.08,117.43
1744232209.6175300,-1.0,0.0,422.3,512.5,1433.64
1744232210.0634200,-1.0,0.17,648.21,414.08,1410.87
1744232210.615770,-1.0,0.48,607.03,1744.4,1133.07
1744232211.0711500,-1.0,0.0,1012.82,1348.63,1459.16
1744232211.6126200,-1.0,-0.08,195.12,1211.62,230.45
1744232212.053290,-1.0,-0.17,199.58,1123.75,220.39
1744232212.595230,-1.0,0.0,214.79,1017.11,213.44
1744232213.135120,-1.0,-0.17,240.55,948.17,194.67
1744232213.5743600,-1.0,0.0,261.52,862.18,184.0
1744232214.1130500,-1.0,-0.04,285.49,749.74,165.68
1744232214.5512500,-1.0,-0.15,303.52,664.48,147.32
1744232215.0889300,-1.0,-0.08,326.42,538.22,143.4
1744232215.6276900,-1.0,0.08,336.23,426.43,433.38
1744232216.0723700,-1.0,0.37,338.31,328.91,1589.06
1744232216.6105200,-1.0,0.6,402.1,267.7,419.93
1744232217.1538700,-1.0,0.01,166.83,1490.36,302.25
1744232217.5969000,-1.0,-0.17,150.8,1425.67,249.46
1744232218.1386500,-1.0,-0.12,180.85,1285.46,232.62
1744232218.579630,-1.0,-0.11,210.37,1201.11,186.62
1744232219.1200600,-1.0,-0.23,238.83,1077.58,159.18
1744232219.5598200,-1.0,-0.03,235.15,985.91,155.79
1744232220.1002500,-1.0,0.0,237.28,875.72,164.45
1744232220.6387300,-1.0,0.07,229.3,763.72,165.97
1744232221.0770300,-1.0,0.11,223.7,667.88,168.63
1744232221.6142100,-1.0,0.01,224.15,558.17,160.0
1744232222.0509900,-1.0,0.02,225.67,468.91,178.6
1744232222.5919700,-1.0,0.33,244.92,350.17,954.96
1744232223.1419800,-1.0,0.48,394.9,1454.74,1283.25
1744232223.593960,-1.0,0.01,394.9,1407.39,205.96
1744232224.135550,-1.0,-0.19,160.04,1291.47,225.75
1744232224.5738700,-1.0,-0.26,178.72,732.4,211.11
1744232225.1145100,-1.0,0.0,187.27,1081.96,211.27
1744232225.5541500,-1.0,0.0,189.97,996.21,212.05
1744232226.094480,-1.0,0.0,200.72,888.6,209.88
1744232226.6332100,-1.0,0.0,209.31,773.0,204.89
1744232227.071460,-1.0,0.0,220.88,695.03,200.03
1744232227.6092600,-1.0,0.01,225.95,583.11,205.63
1744232228.15352,-1.0,0.01,234.5,468.99,1221.63
1744232228.5961800,-1.0,0.01,261.85,373.15,1066.83
1744232229.1373200,-1.0,0.47,290.8,279.35,997.69
1744232229.5947900,-1.0,0.58,290.8,1243.76,962.44
1744232230.1380400,-1.0,0.02,154.15,1530.14,249.75
1744232230.5820900,-1.0,-0.51,1167.09,705.62,211.07
1744232231.124190,-1.0,0.0,254.08,1314.7,184.86
1744232231.5668400,-1.0,0.04,250.32,1228.79,193.44
1744232232.108210,-1.0,0.04,256.82,1113.16,211.07
1744232232.6504500,-1.0,0.04,263.53,996.05,219.9
1744232233.0904100,-1.0,0.05,267.49,903.11,220.84
1744232233.630330,-1.0,0.02,283.73,772.43,241.0
1744232234.0688000,-1.0,-0.01,312.14,674.75,191.73
1744232234.6070700,-1.0,-0.07,346.16,559.69,171.61
1744232235.1528000,-1.0,0.0,471.08,445.52,1479.68
1744232235.5977200,-1.0,0.23,453.54,358.96,1446.77
1744232236.153500,-1.0,0.56,553.43,2034.09,1433.97
1744232236.596900,-1.0,0.01,219.04,1329.91,272.2
1744232237.1394500,-1.0,-0.14,196.68,1223.84,217.36
1744232237.5802900,-1.0,-0.25,230.16,1148.16,195.82
1744232238.1205700,-1.0,-0.25,244.8,1045.85,179.3
1744232238.5603200,-1.0,0.0,256.58,969.11,178.68
1744232239.0997100,-1.0,0.0,267.04,876.57,170.06
1744232239.6384300,-1.0,-0.04,277.51,766.38,162.61
1744232240.076640,-1.0,-0.3,297.38,679.82,159.92
1744232240.6144500,-1.0,0.0,298.12,562.34,180.97
1744232241.0599600,-1.0,0.0,290.8,468.71,1650.93
1744232241.60523,-1.0,0.39,281.07,353.44,1654.65
1744232242.1430600,-1.0,0.58,311.16,252.0,475.13
1744232242.648180,-1.0,0.02,311.16,1617.11,1064.95
1744232243.0988300,-1.0,-0.19,146.01,1500.01,1382.37
1744232243.6411500,-1.0,0.0,73.23,1403.55,248.48
1744232244.0834500,-1.0,0.0,162.53,1283.58,238.01
1744232244.624300,-1.0,0.0,195.45,1166.97,200.68
1744232245.064340,-1.0,-0.03,221.99,1069.04,171.16
1744232245.604100,-1.0,-0.11,260.71,967.22,139.14
1744232246.1432000,-1.0,-0.51,288.06,856.74,110.85
1744232246.5817000,-1.0,0.02,269.25,767.93,144.71
1744232247.1197600,-1.0,0.42,247.58,660.15,176.68
1744232247.5569200,-1.0,0.02,230.9,572.44,149.65
1744232248.094150,-1.0,-0.15,263.53,467.89,157.71
1744232248.6386500,-1.0,0.0,255.96,352.34,1553.2
1744232249.0824800,-1.0,1.0,244.07,260.91,1523.27
1744232249.641410,-1.0,0.01,244.07,1459.16,1271.03
1744232250.0879000,-1.0,-0.38,316.15,910.8,1231.82
1744232250.6267000,-1.0,0.0,245.99,780.98,178.36
1744232251.064580,-1.0,0.0,245.25,690.28,152.68
1744232251.602400,-1.0,-0.01,263.28,592.89,138.61
1744232252.1429500,-1.0,-0.07,277.55,985.05,119.85
1744232252.582300,-1.0,-0.25,305.97,902.29,111.63
1744232253.1213400,-1.0,0.0,306.01,794.35,113.88
1744232253.5614400,-1.0,0.0,627.89,705.29,119.15
1744232254.099470,-1.0,0.02,285.77,595.83,142.95
1744232254.6455900,-1.0,0.01,279.97,477.66,1686.95
1744232255.090860,-1.0,0.03,265.53,376.95,1689.77
1744232255.637250,-1.0,0.69,567.37,269.05,1676.32
1744232256.0962100,-1.0,0.01,1790.36,1661.39,1068.02
1744232256.6402500,-1.0,0.01,193.85,1550.46,266.72
1744232257.0936400,-1.0,-0.16,193.85,1451.47,179.75
1744232257.6322400,-1.0,-0.41,406.64,637.01,128.88
1744232258.073740,-1.0,0.0,316.52,1251.85,121.15
1744232258.6149400,-1.0,0.07,230.74,1136.75,129.41
1744232259.0552600,-1.0,0.02,328.87,1042.21,135.91
1744232259.5952900,-1.0,0.02,334.63,927.85,140.98
1744232260.1346700,-1.0,0.02,350.13,800.19,149.45
1744232260.5733400,-1.0,0.02,361.82,717.15,133.26
1744232261.1116800,-1.0,-0.27,392.86,593.79,120.01
1744232261.5582500,-1.0,0.0,410.73,494.18,1440.72
1744232262.1032500,-1.0,0.22,433.5,376.46,1421.21
1744232262.6478400,-1.0,0.46,497.45,268.35,1445.05
1744232263.1004900,-1.0,0.48,598.73,1410.42,1600.76
1744232263.6419500,-1.0,-0.01,156.93,1262.77,240.83
1744232264.092830,-1.0,-0.34,1750.37,1200.49,153.05
1744232264.6338000,-1.0,-0.32,291.21,1100.64,185.88
1744232265.0742300,-1.0,0.0,253.96,1003.66,171.94
1744232265.6140800,-1.0,0.0,261.61,926.09,178.44
1744232266.0532900,-1.0,0.0,262.71,837.48,179.05
1744232266.5922200,-1.0,0.0,276.12,736.45,177.05
1744232267.1303100,-1.0,0.0,287.45,622.65,172.47
1744232267.5714200,-1.0,0.0,303.11,525.01,193.77
1744232268.1098300,-1.0,0.0,328.05,405.04,407.78
1744232268.5485100,-1.0,0.05,352.13,322.45,427.0
1744232269.0923900,-1.0,0.84,403.49,857.23,413.79
1744232269.6422200,-1.0,-0.11,197.53,1532.1,1293.11
1744232270.0933200,-1.0,-0.87,1695.33,300.41,1338.41
1744232270.635850,-1.0,0.0,248.85,1366.91,219.2
1744232271.0884600,-1.0,0.36,1552.38,1108.54,827.63
1744232271.62976,-1.0,0.01,180.36,1175.76,262.3
1744232272.0699800,-1.0,0.01,143.36,1075.17,250.65
1744232272.6104700,-1.0,0.01,142.29,971.35,249.95
1744232273.0501000,-1.0,0.01,136.28,878.0,245.25
1744232273.5890000,-1.0,0.02,156.85,770.75,227.46
1744232274.1280500,-1.0,-0.05,180.12,651.81,210.29
1744232274.567470,-1.0,-0.09,193.4,561.2,190.3
1744232275.1045000,-1.0,-0.2,236.62,456.16,170.51
1744232275.6457600,-1.0,0.0,257.6,343.55,978.02
1744232276.0892000,-1.0,0.44,270.15,254.98,1472.9
1744232276.6343600,-1.0,0.56,396.09,1151.63,742.62
1744232277.0759500,-1.0,0.01,114.61,1353.58,238.87
1744232277.6239600,-1.0,-0.67,114.61,748.31,219.45
1744232278.0650200,-1.0,0.0,180.03,1161.61,303.72
1744232278.6168200,-1.0,0.36,1414.18,1073.66,851.96
1744232279.0569400,-1.0,0.01,102.1,952.99,288.23
1744232279.5963600,-1.0,0.01,152.88,870.81,274.45
1744232280.1361800,-1.0,0.01,178.93,780.53,261.85
1744232280.583110,-1.0,-0.4,1584.03,721.69,238.1
1744232281.1214700,-1.0,0.0,286.51,611.25,177.62
1744232281.5593700,-1.0,0.0,249.75,517.37,170.06
1744232282.1055100,-1.0,0.03,273.18,394.37,1695.0
1744232282.6508600,-1.0,0.55,265.74,287.04,1697.7
1744232283.1036100,-1.0,0.03,395.39,1303.98,1297.61
1744232283.6515600,-1.0,0.0,160.08,1615.39,1004.15
1744232284.09446,-1.0,0.0,109.01,1500.37,330.1
1744232284.636810,-1.0,0.0,98.17,1359.63,318.03
1744232285.0781300,-1.0,-0.36,116.37,1229.44,309.16
1744232285.6200300,-1.0,0.0,141.92,1153.72,304.42
1744232286.0603700,-1.0,0.0,148.43,1056.77,272.32
1744232286.6004400,-1.0,0.0,168.54,942.28,307.57
1744232287.139790,-1.0,0.0,180.4,813.77,307.12
1744232287.5783700,-1.0,0.0,197.94,719.85,290.96
1744232288.1171900,-1.0,0.0,223.13,598.08,287.78
1744232288.5547800,-1.0,0.01,255.19,500.23,291.13
1744232289.0997800,-1.0,0.02,279.27,387.38,1593.64
1744232289.6445900,-1.0,0.65,327.15,302.21,1582.11
1744232290.1046900,-1.0,0.01,327.15,1511.29,1263.59
1744232290.653690,-1.0,0.01,218.92,1399.87,1338.37
1744232291.1118000,-1.0,-0.56,218.92,1331.83,648.46
1744232291.5532200,-1.0,0.01,287.53,1242.49,139.96
1744232292.0961100,-1.0,0.01,272.24,1138.67,170.38
1744232292.6372200,-1.0,0.0,250.2,1043.15,247.09
1744232293.0773500,-1.0,0.14,227.34,969.64,234.95
1744232293.6170100,-1.0,0.02,207.59,877.43,250.61
1744232294.0559800,-1.0,0.02,173.86,783.1,260.42
1744232294.5944500,-1.0,0.24,193.85,669.35,259.64
1744232295.1322600,-1.0,-0.02,219.33,563.2,242.51
1744232295.5709100,-1.0,-0.38,263.65,482.77,457.22
1744232296.111260,-1.0,0.01,264.02,360.93,521.66
1744232296.5490100,-1.0,0.91,263.98,268.93,503.63
1744232297.0955600,-1.0,0.01,210.21,1634.69,650.87
1744232297.65044,-1.0,-0.52,1417.0,1568.78,966.61
1744232298.092860,-1.0,0.0,261.81,1437.08,155.21
1744232298.634300,-1.0,0.0,249.14,1237.99,159.22
1744232299.0762900,-1.0,0.01,251.47,228.49,148.47
1744232299.6166800,-1.0,0.01,243.0,1105.92,150.59
1744232300.056260,-1.0,0.01,240.22,1015.06,145.89
1744232300.5956200,-1.0,0.01,244.6,899.68,148.1
1744232301.1345300,-1.0,0.01,311.7,785.64,138.57
1744232301.5722900,-1.0,0.01,256.58,691.72,133.62
1744232302.109670,-1.0,0.01,268.56,581.85,118.33
1744232302.5469300,-1.0,-0.01,277.27,496.76,107.01
1744232303.0879,-1.0,0.04,289.37,389.75,882.83
1744232303.6317800,-1.0,0.72,325.11,285.36,1479.11
1744232304.0891700,-1.0,0.0,325.11,1389.07,156.73
1744232304.6292600,-1.0,-0.24,173.82,763.39,167.48
1744232305.0670700,-1.0,-0.26,248.69,675.24,140.0
1744232305.6049100,-1.0,-0.29,272.44,583.93,128.47
1744232306.1448100,-1.0,0.0,264.1,995.6,143.76
1744232306.5856300,-1.0,0.0,519.78,909.69,161.84
1744232307.1246000,-1.0,0.05,247.87,795.29,178.77
1744232307.5627300,-1.0,0.02,226.48,721.73,186.74
1744232308.102170,-1.0,0.02,227.59,607.73,198.68
1744232308.6401000,-1.0,0.01,233.47,490.01,198.39
1744232309.0811700,-1.0,0.02,249.54,398.18,974.87
1744232309.6353000,-1.0,0.34,249.54,300.29,1677.34
1744232310.082140,-1.0,0.72,388.24,1262.28,958.88
1744232310.6262100,-1.0,0.0,159.79,924.45,1009.42
1744232311.0692800,-1.0,-0.51,909.9,800.56,237.36
1744232311.611680,-1.0,0.0,272.56,1368.47,162.33
1744232312.0516400,-1.0,0.0,266.59,1031.46,163.19
1744232312.5931300,-1.0,0.0,329.65,1160.71,164.54
1744232313.1343600,-1.0,0.0,285.89,1049.86,176.48
1744232313.575030,-1.0,0.01,297.79,952.99,184.61
1744232314.1149100,-1.0,0.01,304.42,830.08,186.98
1744232314.5535800,-1.0,0.01,309.65,731.13,179.13
1744232315.0952700,-1.0,0.0,495.45,609.04,172.96
1744232315.6444800,-1.0,0.04,360.48,495.49,1499.76
1744232316.0898900,-1.0,0.5,403.41,405.49,1474.69
1744232316.642600,-1.0,0.01,580.17,1532.18,1490.81
1744232317.1053800,-1.0,0.01,580.17,1366.26,1559.74
1744232317.6471000,-1.0,0.01,193.08,1237.54,205.06
1744232318.088910,-1.0,-0.22,222.43,1150.37,200.56
1744232318.6297300,-1.0,0.0,229.96,1044.1,193.65
1744232319.0696500,-1.0,0.01,241.49,884.02,194.84
1744232319.609150,-1.0,0.0,256.29,876.78,181.55
1744232320.0484200,-1.0,-0.4,358.23,788.58,168.58
1744232320.5869600,-1.0,0.0,284.59,678.51,177.33
1744232321.1250800,-1.0,0.02,280.13,563.45,196.14
1744232321.563750,-1.0,0.63,276.24,469.16,443.36
1744232322.1079200,-1.0,0.01,515.61,1034.81,432.52
1744232322.8674800,-1.0,0.01,515.61,1517.42,1283.66
1744232323.3098600,-1.0,0.01,244.96,1418.19,169.24
1744232323.8516300,-1.0,-0.03,248.64,1310.24,160.24
1744232324.393580,-1.0,-0.42,280.09,1200.66,118.25
1744232324.8325900,-1.0,0.0,280.78,836.38,116.04
1744232325.3726800,-1.0,0.0,265.74,995.36,129.37
1744232325.8118300,-1.0,0.05,261.69,897.47,135.91
1744232326.3513500,-1.0,0.02,249.3,782.28,137.02
1744232326.8892400,-1.0,0.02,253.63,669.8,131.17
1744232327.328560,-1.0,0.02,515.16,581.48,136.32
1744232327.8654200,-1.0,0.02,264.39,472.06,137.02
1744232328.3063700,-1.0,0.02,267.29,387.01,930.75
1744232328.8507500,-1.0,0.68,295.05,275.26,1475.02
1744232329.4042400,-1.0,0.01,295.05,1412.5,208.94
1744232329.8525400,-1.0,-0.14,160.53,1307.13,1348.47
1744232330.3940100,-1.0,-0.18,171.98,1162.43,220.92
1744232330.8350900,-1.0,-0.23,181.87,1107.51,212.54
1744232331.3754200,-1.0,0.0,199.82,1003.17,207.63
1744232331.815550,-1.0,0.0,210.0,920.0,202.2
1744232332.3544600,-1.0,0.0,220.92,806.61,193.94
1744232332.892960,-1.0,0.0,230.33,707.01,178.19
1744232333.3312700,-1.0,0.0,239.2,634.47,170.75
1744232333.8685300,-1.0,0.0,261.85,512.83,147.57
1744232334.3233700,-1.0,0.02,261.85,428.68,784.86
1744232334.8734100,-1.0,0.27,261.85,327.27,953.08
1744232335.320320,-1.0,0.68,453.66,1303.98,803.59
1744232335.863950,-1.0,0.01,155.46,1538.44,253.63
1744232336.3036200,-1.0,-0.12,171.36,793.32,236.62
1744232336.8434800,-1.0,-0.34,307.03,692.9,194.51
1744232337.3851500,-1.0,0.0,264.18,1228.3,183.63
1744232337.8256700,-1.0,0.0,290.64,995.27,179.17
1744232338.366770,-1.0,0.0,294.6,1028.6,178.23
1744232338.8071100,-1.0,0.0,312.59,926.46,172.22
1744232339.347160,-1.0,0.0,333.82,808.21,161.63
1744232339.8860400,-1.0,0.0,351.48,696.01,139.47
1744232340.3242400,-1.0,0.0,381.49,599.67,127.29
1744232340.8703300,-1.0,0.0,416.62,484.41,1433.32
1744232341.3152400,-1.0,0.02,472.63,396.87,1417.57
1744232341.8602000,-1.0,0.48,515.61,306.42,1415.57
1744232342.309100,-1.0,0.58,624.25,1428.65,882.71
1744232342.850560,-1.0,-0.05,178.36,1240.69,230.94
1744232343.3969100,-1.0,-0.4,1066.5,1168.52,203.3
1744232343.8545200,-1.0,-0.33,1066.5,1076.72,154.8
1744232344.39485,-1.0,0.0,286.39,972.05,145.07
1744232344.8345300,-1.0,0.0,287.82,897.96,151.74
1744232345.373790,-1.0,0.0,287.98,811.52,159.63
1744232345.8128500,-1.0,0.0,291.74,717.35,178.03
1744232346.3517000,-1.0,0.03,281.23,603.15,188.99
1744232346.8905900,-1.0,0.06,276.16,477.25,455.71
1744232347.3314100,-1.0,0.56,269.58,390.73,814.38
1744232347.8748500,-1.0,0.59,432.4,966.65,460.2
1744232348.3223600,-1.0,0.01,240.39,1381.55,1060.61
1744232348.8646900,-1.0,-0.44,334.47,309.61,1166.97
1744232349.3070400,-1.0,0.0,323.47,1382.0,92.33
1744232349.8487700,-1.0,0.0,333.82,1272.01,78.63
1744232350.389650,-1.0,-0.1,348.62,1153.68,41.01
1744232350.8298400,-1.0,-0.06,360.15,1052.07,37.37
1744232351.369600,-1.0,-0.07,365.46,949.27,53.81
1744232351.8130700,-1.0,-0.33,369.63,861.16,749.33
1744232352.3537900,-1.0,-0.11,366.61,746.63,38.72
1744232353.0964100,-1.0,0.22,346.12,595.34,58.18
1744232353.6335400,-1.0,0.01,326.82,482.81,59.33
1744232354.0744700,-1.0,0.01,340.03,385.54,869.83
1744232354.619290,-1.0,0.67,400.83,333.65,1406.29
1744232355.0608800,-1.0,0.01,232.41,1325.33,154.31
1744232355.6001300,-1.0,-0.66,243.21,726.51,161.72
1744232356.1476900,-1.0,0.07,243.45,1135.97,1318.62
1744232356.6046600,-1.0,0.58,243.45,1084.94,1321.03
1744232357.1445100,-1.0,-0.01,94.66,945.68,242.8
1744232357.5857600,-1.0,-0.4,238.59,878.13,219.53
1744232358.1257200,-1.0,0.0,233.43,766.5,186.66
1744232358.5638100,-1.0,0.0,240.06,686.89,177.25
1744232359.1030000,-1.0,0.0,362.56,583.2,179.09
1744232359.649530,-1.0,0.0,286.63,473.53,1669.0
1744232360.0901900,-1.0,0.01,313.86,384.56,865.53
1744232360.631520,-1.0,0.6,357.29,336.8,946.78
1744232361.0868600,-1.0,0.0,357.29,1265.39,972.5
1744232361.630040,-1.0,0.0,164.41,1477.39,247.95
1744232362.0724700,-1.0,-0.25,179.58,1366.38,229.14
1744232362.6142600,-1.0,0.01,221.74,1258.52,220.47
1744232363.0637700,-1.0,0.01,1672.19,1164.59,207.59
1744232363.6046500,-1.0,0.01,272.48,1045.89,195.2
1744232364.1446800,-1.0,0.01,309.16,929.81,175.7
1744232364.5841000,-1.0,-0.25,346.94,844.15,158.4
1744232365.1235700,-1.0,0.0,366.32,716.82,128.72
1744232365.5616900,-1.0,0.0,389.02,627.89,119.35
1744232366.1003000,-1.0,0.01,421.56,514.95,162.86
1744232366.6450200,-1.0,0.03,642.12,396.5,1188.31
1744232367.089710,-1.0,0.47,521.5,314.19,1409.48
1744232367.6369000,-1.0,0.01,656.18,1104.37,869.54
1744232368.078360,-1.0,0.01,179.54,1250.5,267.13
1744232368.6191800,-1.0,0.0,169.03,1146.24,245.01
1744232369.0592600,-1.0,-0.36,205.34,1040.54,224.6
1744232369.5994700,-1.0,-0.2,230.61,969.31,212.42
1744232370.1391300,-1.0,0.0,219.57,893.83,231.96
1744232370.5782000,-1.0,0.25,204.85,802.85,262.55
1744232371.1171000,-1.0,0.07,199.95,685.3,261.97
1744232371.5550400,-1.0,0.01,200.44,599.18,262.42
1744232372.0996800,-1.0,0.01,209.88,465.19,486.58
1744232372.637880,-1.0,0.33,233.6,379.08,490.09
1744232373.076700,-1.0,0.56,407.7,343.87,497.37
1744232373.6365100,-1.0,0.01,407.7,1605.13,1330.36
1744232374.0851000,-1.0,-0.31,203.14,1503.07,1192.11
1744232374.6277600,-1.0,-0.19,206.61,1375.09,205.47
1744232375.0701000,-1.0,0.0,203.18,1307.46,232.37
1744232375.6116600,-1.0,0.22,184.33,1183.32,225.46
1744232376.0516800,-1.0,0.02,177.13,1079.5,211.07
1744232376.5915500,-1.0,0.02,183.75,980.51,209.47
1744232377.1312500,-1.0,0.02,260.09,874.82,206.82
1744232377.5696400,-1.0,0.02,191.81,781.3,197.33
1744232378.1074500,-1.0,0.02,192.95,664.16,189.72
1744232378.5444900,-1.0,0.02,199.29,576.57,184.04
1744232379.0813700,-1.0,0.02,231.8,468.99,170.22
1744232379.6234100,-1.0,0.02,348.5,355.12,945.55
1744232380.0642700,-1.0,0.32,309.36,303.35,953.89
1744232380.6117000,-1.0,0.18,430.76,1140.02,745.08
1744232381.060980,-1.0,0.02,119.52,1306.81,1392.84
1744232381.602770,-1.0,-0.04,121.48,1222.17,267.74
1744232382.1438200,-1.0,-0.24,177.62,1121.25,234.21
1744232382.5857900,-1.0,-0.27,380.22,1026.06,210.74
1744232383.125360,-1.0,0.0,205.43,920.98,198.27
1744232383.5642100,-1.0,0.0,220.72,824.77,201.58
1744232384.103020,-1.0,0.0,206.77,725.0,201.05
1744232384.6407300,-1.0,0.0,219.04,616.89,189.03
1744232385.0778200,-1.0,0.0,237.28,530.86,183.63
1744232385.6190500,-1.0,0.0,241.49,411.05,959.41
1744232386.064020,-1.0,0.0,246.11,320.24,1690.42
1744232386.608900,-1.0,0.75,277.06,242.31,1698.52
1744232387.0665100,-1.0,0.01,1745.42,1635.18,1041.56
1744232387.6061400,-1.0,-0.32,190.09,829.67,227.51
1744232388.3514500,-1.0,0.0,225.3,1343.89,196.59
1744232388.895750,-1.0,0.0,249.67,1224.25,189.6
1744232389.341640,-1.0,-0.19,1063.64,1139.49,181.75
1744232389.8837200,-1.0,0.0,285.32,1021.73,178.28
1744232390.3236600,-1.0,-0.19,307.57,926.83,180.48
1744232390.8642900,-1.0,0.0,304.83,799.54,197.41
1744232391.3037900,-1.0,0.0,318.44,704.68,189.4
1744232391.8425900,-1.0,0.01,328.54,586.88,186.9
1744232392.3861800,-1.0,0.01,348.9,466.95,1148.77
1744232392.831110,-1.0,0.01,380.72,386.64,1510.1
1744232393.3767100,-1.0,0.7,418.37,292.48,1475.27
1744232393.826450,-1.0,0.0,226.16,1199.1,1625.9
1744232394.3738100,-1.0,-0.46,238.05,866.88,1562.03
1744232394.8151400,-1.0,0.0,246.52,1244.86,169.08
1744232395.3565200,-1.0,0.0,240.63,1135.56,180.2
1744232395.795170,-1.0,0.0,247.3,782.37,189.32
1744232396.3353600,-1.0,0.0,308.06,947.97,197.66
1744232396.875180,-1.0,0.0,320.08,856.87,192.91
1744232397.3150700,-1.0,0.0,257.64,768.18,185.68
1744232397.8537100,-1.0,0.02,276.37,653.89,176.48
1744232398.391570,-1.0,0.01,317.71,540.39,148.67
1744232398.8303900,-1.0,-0.18,375.15,468.42,356.75
1744232399.3689300,-1.0,0.0,400.91,353.32,404.88
1744232399.8071100,-1.0,0.76,422.22,269.42,429.54
1744232400.348410,-1.0,0.0,195.73,1156.5,232.29
1744232400.89073,-1.0,-0.38,206.73,1366.95,204.57
1744232401.3321300,-1.0,0.0,213.11,1244.29,204.24
1744232401.8729400,-1.0,0.0,209.51,1162.39,182.24
1744232402.3119000,-1.0,0.0,222.15,866.35,175.99
1744232402.8522200,-1.0,0.0,223.13,940.89,167.85
1744232403.3910400,-1.0,-0.01,232.33,830.29,154.07
